data mining	162	database	0.01331692703461039
data mining	460	programming paradigm	0.013043691504485222
data mining	133	customer relationship management	0.012967865073826195
data mining	556	statistical inference	0.01288105944296817
data mining	616	visualization (computer graphics)	0.012714689924397898
data mining	330	knowledge visualization	0.012714299548779546
data mining	278	informatics (academic field)	0.012700334286943735
data mining	261	herman hollerith	0.012680293030830696
data mining	188	don swanson	0.012384845220914585
data mining	470	question answering	0.012251190337568626
data mining	360	mass surveillance	0.012245714338979374
data mining	44	automatic summarization	0.012243404152074786
data mining	107	computational science	0.012001365693520531
data mining	567	surveillance	0.011939398064617954
data mining	625	web crawler	0.011593395611196303
data mining	626	web crawling	0.011593309721611565
data mining	594	ubm plc	0.011410806908436124
data mining	229	formal methods	0.011393570196528726
data mining	534	society for industrial and applied mathematics	0.011340774797216404
data mining	479	receiver operating characteristic	0.011308950689888415
data mining	396	national security agency	0.011021839624917727
data mining	90	cognitive science	0.010989297532401405
data mining	418	opensearch	0.01082282041136844
data mining	31	artificial intelligence	0.010662690568234497
data mining	333	latent dirichlet allocation	0.01065542216031139
data mining	32	artificial life	0.010385858599634836
data mining	542	sorrell v. ims health, inc.	0.010369691448642868
data mining	643	wide area information server	0.010315574038142688
data mining	506	sql	0.010257867318675824
data mining	448	precision and recall	0.010155057948735243
data mining	120	condition monitoring	0.010123783827605242
data mining	466	quaero	0.010123523845168162
data mining	315	john nunn	0.010046989776963293
data mining	399	natural language search engine	0.009989227571729186
data mining	521	search oriented architecture	0.009928845263346921
data mining	115	computer programming	0.009882600014871597
data mining	55	biomedical	0.009846486707844663
data mining	486	requirements analysis	0.009775352213289835
data mining	403	network topology	0.00977081011950031
data mining	288	information retrieval	0.009566812120178207
data mining	509	science, technology and society	0.009439261281815145
data mining	92	collaborative search engine	0.009347970848235798
data mining	440	personal information management	0.009073675503626543
data mining	36	association for computing machinery	0.009061193267460115
data mining	640	website parse template	0.008979870516852352
data mining	104	computational linguistics	0.008888636860962586
data mining	290	information science	0.008409908988826624
data mining	500	sas institute	0.008336416659158226
data mining	158	data structure	0.00816637725486525
data mining	404	neural networks	0.007861611605577872
data mining	33	artificial neural network	0.007654571204415795
data mining	62	british petroleum	0.007216897605267943
data mining	112	computer graphics	0.007111112645760819
data mining	503	sigmod	0.007035944152067034
data mining	431	overfitting	0.007011057921995391
data mining	144	data collection	0.00678263590909397
data mining	91	collaborative information seeking	0.006624811090849061
data mining	548	spreadsheets	0.006596131931175525
data mining	155	data modeling	0.006580293002510178
data mining	557	statistical model	0.006401726479675495
data mining	540	software testing	0.006336179009414431
data mining	237	genetic algorithms	0.006162819617179405
data mining	114	computer networking	0.005977330194806287
data mining	282	information architecture	0.005563768284071986
data mining	275	index (database)	0.005458506301165261
data mining	10	adversarial information retrieval	0.005297301636705268
data mining	570	tablebase	0.005289450756038899
data mining	270	ill-posed	0.005219237443611803
data mining	481	relational database	0.005214205635704545
data mining	377	missing data	0.005175652239092178
data mining	148	data integration	0.004996739661470856
data mining	541	sogou.com	0.00496339185566433
data mining	87	cloud storage	0.00484723717988562
data mining	589	training set	0.004731477855716322
data mining	575	test set	0.004682254411548847
data mining	2	acm computing classification system	0.004598950964741036
data mining	566	surrogate key	0.00451964849750306
data mining	629	web form	0.004470009740511782
data mining	172	desktop search	0.004416031097682726
data mining	617	vivisimo	0.004400863130623449
data mining	457	procedural programming	0.004390487167057071
data mining	272	image retrieval	0.004381751403507089
data mining	386	multimedia information retrieval	0.004380832267316861
data mining	535	software	0.004323126538260109
data mining	103	computational geometry	0.004293761517150769
data mining	430	outline of information science	0.0042206242553856806
data mining	174	digital obsolescence	0.004212446809392348
data mining	543	spatial index	0.004127713047822455
data mining	387	multiprocessing	0.0040436732265894055
data mining	285	information management	0.00404155301956828
data mining	0	1890 us census	0.003963863582448833
data mining	491	robotics	0.003877758160622204
data mining	307	inverted index	0.003830720544922374
data mining	576	text retrieval conference	0.0038069535498855374
data mining	385	multilinear subspace learning	0.0037550654327740732
data mining	362	mathematical logic	0.0037008421015255464
data mining	551	standard boolean model	0.003665458222056613
data mining	475	rank order	0.003664770351152926
data mining	303	international conference on very large data bases	0.00364319471437842
data mining	389	multivariate statistics	0.0036342682828241503
data mining	262	hitwise	0.003622247207417247
data mining	210	experian hitwise	0.003611161761407896
data mining	163	database management system	0.0035435489973948977
data mining	110	computer architecture	0.0034571460034595615
data mining	544	spearman's rank correlation coefficient	0.0034178473992379386
data mining	302	interactive visualization	0.003410097593084084
data mining	523	self-organizing map	0.003367515701815911
data mining	633	web portal	0.0033388172497093214
data mining	298	institutional memory	0.0032534586001045896
data mining	647	wolfram alpha	0.0032420591097007097
data mining	117	computer vision	0.0031222157350136
data mining	111	computer data storage	0.003088565964725145
data mining	135	dna	0.0030600030485339637
data mining	271	image processing	0.003055490994172892
data mining	425	oracle machine	0.0030357328176297705
data mining	286	information need	0.0030056321250732346
data mining	263	hotbot	0.002983407197381861
data mining	77	categorization	0.0029572123107720048
data mining	214	extended boolean model	0.002956393785274251
data mining	480	regression analysis	0.002955166633412348
data mining	469	query string	0.002948930875573837
data mining	264	human%e2%80%93computer information retrieval	0.0029467376926109947
data mining	239	genieknows	0.002906873499348178
data mining	332	language model	0.0028750170729073825
data mining	119	concurrency control	0.002849522909546952
data mining	380	morgan kaufmann	0.0028316570539399333
data mining	568	symbolic computation	0.0028268447242598307
data mining	224	file transfer protocol	0.002787768987736998
data mining	524	semantic web	0.002783739144998322
data mining	29	archie search engine	0.0027831151674269764
data mining	169	decision trees	0.0027592203941395996
data mining	596	us congress	0.002742194163734109
data mining	604	uppsala monitoring centre	0.00272913527091416
data mining	571	tabulating machine	0.0027183205806451446
data mining	372	microarchitecture	0.0026527212057560158
data mining	394	national center for supercomputing applications	0.0026367134668392675
data mining	57	blekko	0.0025992144524122247
data mining	173	digital object identifier	0.0025830854824505528
data mining	412	object-oriented programming	0.002581008577180502
data mining	85	clarabridge	0.0025478996400799423
data mining	508	scalability	0.0025421516983216617
data mining	8	accuracy and precision	0.002537210648496667
data mining	325	keypunch	0.0025013927245797055
data mining	537	software development process	0.0024919685358293204
data mining	497	russian federation	0.0024707943529452886
data mining	294	information theory	0.002430233001032504
data mining	429	oscar nierstrasz	0.0024217915753426754
data mining	222	factor analysis	0.0024016899729296442
data mining	17	algorithm design	0.0023751297434913892
data mining	259	harmonic mean	0.0023677992290027515
data mining	650	xml	0.002344292827792475
data mining	419	open directory project	0.0023253306588358167
data mining	464	punched cards	0.00231706225605324
data mining	613	video search engine	0.0023142569497454748
data mining	378	modeling and simulation	0.002283603552276474
data mining	565	supreme court of the united states	0.002249902279506837
data mining	249	google drive	0.0022487816344482973
data mining	253	graph theory	0.002234890500823631
data mining	459	programming language	0.0021916760585989526
data mining	409	numerical analysis	0.0021521258482865785
data mining	495	routing	0.002151072593334169
data mining	435	parallel computing	0.0021026445675078136
data mining	417	ontology (information science)	0.00208920457051071
data mining	416	ontologies	0.002088952885726984
data mining	231	functional programming	0.0020679166673615076
data mining	254	grid computing	0.0020646164163971134
data mining	605	usability	0.002039154412800727
data mining	260	health insurance portability and accountability act	0.002007645756269731
data mining	577	text corpora	0.001995471832634813
data mining	211	expert system	0.001982036976663767
data mining	454	privacy	0.0019742673178514704
data mining	198	electronic health records	0.0019521900159890013
data mining	291	information seeking	0.0018645421286352798
data mining	232	fuzzy retrieval	0.0018358245203265041
data mining	588	traffic analysis	0.0018292999578456367
data mining	338	library and information science	0.0018150697933809413
data mining	512	search engine watch	0.00180661104800291
data mining	250	google search	0.0017945516362399933
data mining	413	online algorithm	0.0017945041085482261
data mining	34	as we may think	0.001791707165233662
data mining	329	knowledge organization	0.001760107798533719
data mining	255	guruji.com	0.0017386212352917582
data mining	590	transaction processing	0.0017383590878285104
data mining	592	true knowledge	0.0017314208346504308
data mining	421	operating system	0.0017295874799569439
data mining	397	natural language toolkit	0.0017189072970997586
data mining	391	nltk	0.0017173647214259282
data mining	607	user interface	0.0017000515831312514
data mining	101	computational chemistry	0.0016957215221897407
data mining	639	webserver	0.0016866825292934896
data mining	539	software release life cycle	0.0016834289606459283
data mining	1	a9.com	0.0016805028498220026
data mining	124	controlled vocabulary	0.0016740674469329017
data mining	648	world wide web	0.0016329522488879253
data mining	35	ask.com	0.0016324897656294244
data mining	334	latent semantic analysis	0.0016249381109928057
data mining	363	mathematics	0.0016220238833828226
data mining	485	representational state transfer	0.0016206832562732153
data mining	584	tim berners-lee	0.0016178624329166627
data mining	113	computer music	0.0016167969182700756
data mining	439	perl	0.001615463418622538
data mining	614	viewzi	0.0016085743630517959
data mining	183	distributed computing	0.001601102172759063
data mining	478	real-time computing	0.0016008118927824915
data mining	593	type theory	0.001573678838934423
data mining	23	analysis of algorithms	0.0015378765270176245
data mining	436	parsing	0.00152006355507176
data mining	129	cryptography	0.0015110974329223114
data mining	519	search engine optimization	0.0015066635200622512
data mining	326	keyword (internet search)	0.0015063888547522067
data mining	572	telecommunication	0.0015045339369514207
data mining	488	robert m. hayes	0.001490618889091802
data mining	490	robert tibshirani	0.0014838063812506806
data mining	99	compiler	0.001478679095879119
data mining	180	discovery (observation)	0.0014762151215017682
data mining	6	academic press	0.0014562189220771902
data mining	581	theodor nelson	0.0014561989365113389
data mining	16	algorithm	0.0014548758037464782
data mining	257	html	0.0014498933346135442
data mining	489	robert r. korfhage	0.0014412925601293915
data mining	52	bing	0.0014359147899769792
data mining	344	live search	0.0014359066563664502
data mining	354	msn search	0.0014358500957025405
data mining	219	facebook	0.0014342879182539501
data mining	653	yahoo!	0.001408724736779634
data mining	242	gerard salton	0.0013856385781993834
data mining	346	logic programming	0.0013830544611031796
data mining	462	pubmed identifier	0.0013636523835612669
data mining	313	java (programming language)	0.001362699144873751
data mining	468	quantum computer	0.0013544731577379565
data mining	369	meta tags	0.001346748197185475
data mining	621	wearable computer	0.0013339020795126468
data mining	258	hans peter luhn	0.0013294913875582343
data mining	194	duckduckgo	0.001328993897753188
data mining	655	yandex	0.0013281202779971196
data mining	267	hypertext	0.0013175702575515032
data mining	30	argonne national laboratory	0.0013155733594174544
data mining	268	ibm	0.0012767336075572683
data mining	68	cern	0.0012670064865961353
data mining	292	information society	0.0012616814650013787
data mining	184	distributed web crawling	0.0012588196798842767
data mining	95	combinatorics	0.0012583369060040809
data mining	81	chemicalize.org	0.0012568011854082709
data mining	247	google	0.0012329677002139185
data mining	494	rocchio classification	0.0012302080473108334
data mining	304	international standard book number	0.001212631501056964
data mining	166	decision making	0.001210783333737786
data mining	106	computational physics	0.00119547778895024
data mining	127	cross-platform	0.0011718001797431515
data mining	234	gartner	0.0011567281039343896
data mining	532	social information seeking	0.0011524196277397768
data mining	265	human%e2%80%93computer interaction	0.0011342877818861549
data mining	50	binary independence model	0.0011342501277220639
data mining	615	virtual reality	0.0011180823979568702
data mining	442	philosophy of information	0.0011062507489594906
data mining	635	web robot	0.001102063692468222
data mining	347	looksmart	0.0010991166864876883
data mining	79	censorship	0.0010894943705391136
data mining	96	communications of the acm	0.0010674531852944622
data mining	18	aliweb	0.00105685757295042
data mining	296	initial public offering	0.0010529432253803957
data mining	624	web cache	0.0010452083397438886
data mining	651	xml-retrieval	0.001045206111142319
data mining	287	information overload	0.0010230532229931228
data mining	4	aol	0.0010163310108475424
data mining	5	aol search	0.0010163228980715486
data mining	465	python (programming language)	0.001011465277205685
data mining	654	yahoo! search	0.0010090053676156648
data mining	373	microsoft	0.0010036323992629903
data mining	109	computer animation	9.93243277390454E-4
data mining	452	preservation (library and archival science)	9.674341705730956E-4
data mining	105	computational neuroscience	9.414205135990805E-4
data mining	379	montreal	9.265501204819081E-4
data mining	118	concurrency (computer science)	9.262958053888317E-4
data mining	273	imperial college london	9.238926542047506E-4
data mining	392	named-entity recognition	9.096612067659639E-4
data mining	348	lycos	8.967903043502964E-4
data mining	445	positive predictive value	8.592595328726267E-4
data mining	228	forestle	8.555150363964896E-4
data mining	252	gopher (protocol)	8.362164105817224E-4
data mining	197	electrical power	8.237133459610245E-4
data mining	492	robots.txt	8.209842034250023E-4
data mining	493	robots exclusion standard	8.205199765044266E-4
data mining	7	academic journal	8.126941754895261E-4
data mining	45	baidu	8.086688398728187E-4
data mining	632	web page	8.023875587242687E-4
data mining	207	evolutionary computation	7.717099091147651E-4
data mining	248	google bombing	7.46950219208982E-4
data mining	170	deepwater horizon oil spill	7.342366454058111E-4
data mining	438	people's republic of china	7.342329742496832E-4
data mining	225	filter bubble	7.233650041548596E-4
data mining	130	cuil	7.051258599501282E-4
data mining	375	mind maps	7.035626270672146E-4
data mining	238	genetics	6.98591014051862E-4
data mining	623	web archiving	6.964074120294708E-4
data mining	301	intellectual property	6.791829674043658E-4
data mining	209	excite	6.688664083004462E-4
data mining	356	magellan (search engine)	6.674018076950225E-4
data mining	42	automata theory	6.625450240659043E-4
data mining	182	dissolved gas analysis	6.593797426622302E-4
data mining	428	orthogonality	6.422704922822142E-4
data mining	73	cancer	6.410937593326407E-4
data mining	351	mit	6.381910158882721E-4
data mining	361	massachusetts institute of technology	6.380757793190032E-4
data mining	597	ubiquitous computing	6.369918236821795E-4
data mining	518	search engine marketing	6.162402899865989E-4
data mining	309	j. c. r. licklider	6.100712973135691E-4
data mining	546	spell checker	5.987591019847283E-4
data mining	395	national institute of standards and technology	5.950156284815159E-4
data mining	393	national bureau of standards	5.948843735263758E-4
data mining	463	public library	5.940686108743525E-4
data mining	305	internet search engines and libraries	5.868580529121174E-4
data mining	368	memory	5.524212400728989E-4
data mining	204	europe	5.182631631017745E-4
data mining	400	nature (journal)	4.7251056439800076E-4
data mining	269	ieee	4.4811369999999914E-4
data mining	402	netscape	4.157338477063929E-4
data mining	433	pagerank	4.03201806779535E-4
data mining	100	computability theory	3.997389389471657E-4
data mining	59	boolean algebra	3.4908261816900195E-4
data mining	76	case western reserve university	3.127078095415671E-4
data mining	602	university of minnesota	3.1131198186613445E-4
data mining	83	chess endgame	3.0660817250398206E-4
data mining	367	medicine	2.887022528689817E-4
data mining	12	advertising	2.8195386008877834E-4
data mining	608	vannevar bush	2.55180273561072E-4
data mining	82	chess	2.2971851030232675E-4
data mining	226	first amendment to the united states constitution	2.1951545772178798E-4
data mining	11	adverse drug reaction	0.0
data mining	14	aggregate function	0.0
data mining	15	alan emtage	0.0
data mining	19	alltheweb	0.0
data mining	20	alpha consumer	0.0
data mining	21	altavista	0.0
data mining	22	alvin weinberg	0.0
data mining	28	archie comics	0.0
data mining	41	atlantic monthly	0.0
data mining	43	automated reasoning	0.0
data mining	46	bayes' theorem	0.0
data mining	47	berlekamp	0.0
data mining	51	binary classification	0.0
data mining	56	blackle.com	0.0
data mining	58	boogami	0.0
data mining	60	boolean operators	0.0
data mining	61	bram stoker	0.0
data mining	65	buzzword	0.0
data mining	66	c. j. van rijsbergen	0.0
data mining	67	capps ii	0.0
data mining	69	cikm conference	0.0
data mining	71	calvin mooers	0.0
data mining	72	cambridge university press	0.0
data mining	74	carnegie mellon university	0.0
data mining	78	category theory	0.0
data mining	80	chacha (search engine)	0.0
data mining	86	classification of the sciences (peirce)	0.0
data mining	89	co-occurrence	0.0
data mining	94	combinatorial game	0.0
data mining	98	comparison of web search engines	0.0
data mining	102	computational complexity theory	0.0
data mining	108	computer accessibility	0.0
data mining	121	conference on information and knowledge management	0.0
data mining	123	contextual advertising	0.0
data mining	125	cornelis j. van rijsbergen	0.0
data mining	126	cross-language information retrieval	0.0
data mining	131	cultural studies	0.0
data mining	134	cyril w. cleverdon	0.0
data mining	165	daum communications	0.0
data mining	179	discounted cumulative gain	0.0
data mining	185	divergence-from-randomness model	0.0
data mining	186	document retrieval	0.0
data mining	187	dogpile	0.0
data mining	190	dot-com bubble	0.0
data mining	191	dots-and-boxes	0.0
data mining	192	dracula	0.0
data mining	193	drug discovery	0.0
data mining	199	eli pariser	0.0
data mining	200	emanuel goldberg	0.0
data mining	203	eugene garfield	0.0
data mining	206	european summer school in information retrieval	0.0
data mining	216	f-score	0.0
data mining	217	f. wilfrid lancaster	0.0
data mining	218	fico	0.0
data mining	230	forrester research	0.0
data mining	233	gnu project	0.0
data mining	236	generalized vector space model	0.0
data mining	240	genres	0.0
data mining	243	gerard salton award	0.0
data mining	244	go.com	0.0
data mining	245	goby inc.	0.0
data mining	246	goodsearch	0.0
data mining	251	google effect	0.0
data mining	266	human rights	0.0
data mining	274	independency	0.0
data mining	277	info.com	0.0
data mining	279	informationweek	0.0
data mining	289	information retrieval applications	0.0
data mining	295	infoseek	0.0
data mining	297	inktomi (company)	0.0
data mining	299	insulator (electrical)	0.0
data mining	300	intellectual freedom	0.0
data mining	306	interpreter (computing)	0.0
data mining	308	iterative algorithm	0.0
data mining	310	jasis	0.0
data mining	312	jacquard loom	0.0
data mining	316	john seward	0.0
data mining	317	joseph marie jacquard	0.0
data mining	318	jughead (computer)	0.0
data mining	319	jughead jones	0.0
data mining	320	jumpstation	0.0
data mining	324	karen spa�rck jones	0.0
data mining	327	kluwer academic publishers	0.0
data mining	336	leapfish	0.0
data mining	339	linkrot	0.0
data mining	341	list of information retrieval libraries	0.0
data mining	343	list of search engines	0.0
data mining	350	medlars	0.0
data mining	357	main page	0.0
data mining	358	mark mccahill	0.0
data mining	364	mcgill university	0.0
data mining	365	mean reciprocal rank	0.0
data mining	381	msnbot	0.0
data mining	382	mugurdy	0.0
data mining	401	naver	0.0
data mining	405	nicholas j. belkin	0.0
data mining	406	nicholas jardine	0.0
data mining	407	northern light group	0.0
data mining	408	number theory	0.0
data mining	410	oclc	0.0
data mining	420	open drive	0.0
data mining	423	oracle	0.0
data mining	427	organic search	0.0
data mining	432	overture	0.0
data mining	434	paid inclusion	0.0
data mining	437	pattern	0.0
data mining	441	pharmacy	0.0
data mining	443	picollator	0.0
data mining	446	power transformer	0.0
data mining	447	powerset (company)	0.0
data mining	451	prentice hall	0.0
data mining	453	principle of least astonishment	0.0
data mining	455	probabilistic relevance model	0.0
data mining	456	probabilistic relevance model (bm25)	0.0
data mining	461	proximity search (text)	0.0
data mining	471	quora	0.0
data mining	482	relevance	0.0
data mining	483	relevance (information retrieval)	0.0
data mining	484	relevance feedback	0.0
data mining	496	rule of inference	0.0
data mining	498	sapo (company)	0.0
data mining	504	smart information retrieval system	0.0
data mining	510	scientific american magazine	0.0
data mining	511	searchme	0.0
data mining	514	search directory	0.0
data mining	516	search engine (disambiguation)	0.0
data mining	520	search engine results pages	0.0
data mining	526	sensitivity and specificity	0.0
data mining	528	set theory	0.0
data mining	531	social science research network	0.0
data mining	549	springer verlag	0.0
data mining	550	sproose	0.0
data mining	553	statcounter	0.0
data mining	558	statistical noise	0.0
data mining	562	subject indexing	0.0
data mining	569	systems architecture	0.0
data mining	574	teoma	0.0
data mining	580	the american statistician	0.0
data mining	582	theory of forms	0.0
data mining	583	theory of computation	0.0
data mining	585	tony kent strix award	0.0
data mining	586	topic-based vector space model	0.0
data mining	598	uncertain inference	0.0
data mining	599	united states national research council	0.0
data mining	600	university of calabria	0.0
data mining	601	university of geneva	0.0
data mining	606	user expectations	0.0
data mining	610	veronica (computer)	0.0
data mining	611	veronica lodge	0.0
data mining	612	vertical search	0.0
data mining	619	volunia	0.0
data mining	620	w3catalog	0.0
data mining	622	webcrawler	0.0
data mining	627	web directories	0.0
data mining	628	web directory	0.0
data mining	641	website mirroring software	0.0
data mining	644	wikia search	0.0
data mining	645	wikiseek	0.0
data mining	649	world wide web wanderer	0.0
data mining	656	yebol	0.0
data mining	657	yummly	0.0
google	420	open drive	0.1256621331518249
google	427	organic search	0.0907818161000027
google	98	comparison of web search engines	0.06801489766463703
google	345	local search (internet)	0.06783798031805924
google	533	social search	0.061762843732111807
google	19	alltheweb	0.05885253453391649
google	251	google effect	0.05875154350354428
google	656	yebol	0.05253450154912213
google	172	desktop search	0.04992058395806792
google	249	google drive	0.049232807931033296
google	228	forestle	0.04835542284137339
google	644	wikia search	0.0472059408869873
google	56	blackle.com	0.04700480052066133
google	461	proximity search (text)	0.046977711707288115
google	225	filter bubble	0.04566939827257031
google	618	voice search	0.045122962644647324
google	277	info.com	0.04488246032968296
google	619	volunia	0.04404437552246951
google	519	search engine optimization	0.04271358797258434
google	326	keyword (internet search)	0.042705801269895
google	15	alan emtage	0.040956449465848484
google	123	contextual advertising	0.04082373978155567
google	250	google search	0.04081192484302995
google	369	meta tags	0.039947699000561124
google	492	robots.txt	0.03869996559007085
google	493	robots exclusion standard	0.038678082628404456
google	525	semantic search	0.038618915316520404
google	130	cuil	0.03831954671636327
google	637	web search engine	0.03815666136254007
google	513	search aggregator	0.03786804087555408
google	520	search engine results pages	0.03744371983339984
google	434	paid inclusion	0.0373706756748455
google	57	blekko	0.037289946136925024
google	336	leapfish	0.03686226353853156
google	194	duckduckgo	0.03685928446099043
google	343	list of search engines	0.036847706225650846
google	539	software release life cycle	0.036227277366187
google	248	google bombing	0.03553943422729707
google	433	pagerank	0.035526594344157295
google	453	principle of least astonishment	0.03549361742712471
google	654	yahoo! search	0.03421860221588812
google	518	search engine marketing	0.03418251382995832
google	522	selection-based search	0.033016448327260105
google	199	eli pariser	0.03294679801988489
google	647	wolfram alpha	0.03287372707107903
google	635	web robot	0.032203900490380334
google	508	scalability	0.03182130378345392
google	339	linkrot	0.03083573386833209
google	612	vertical search	0.030530353303755125
google	466	quaero	0.029759460961654008
google	655	yandex	0.02954826222155077
google	613	video search engine	0.028968638448853924
google	48	bibliometrics	0.028761381761077374
google	223	federated search	0.028547758785334915
google	81	chemicalize.org	0.028414767788974712
google	628	web directory	0.028171702578350666
google	514	search directory	0.02817119042863497
google	627	web directories	0.02816189545728526
google	247	google	0.02813705703228442
google	235	general architecture for text engineering	0.027606156279870737
google	21	altavista	0.027317384520528062
google	447	powerset (company)	0.027154296813044026
google	208	exalead	0.027109897117983492
google	87	cloud storage	0.02700391523677548
google	52	bing	0.026842750203267075
google	344	live search	0.02684259815491629
google	354	msn search	0.026841540819353447
google	23	analysis of algorithms	0.026077158171874244
google	282	information architecture	0.025635405357726373
google	399	natural language search engine	0.025026098091366678
google	511	searchme	0.02487177262471112
google	401	naver	0.02375552539500812
google	7	academic journal	0.02374810324978659
google	35	ask.com	0.023715592621962513
google	252	gopher (protocol)	0.023632312934494557
google	624	web cache	0.023630907266589323
google	45	baidu	0.023630477101201197
google	620	w3catalog	0.02361475164912331
google	311	jhepwork	0.02320989938445131
google	645	wikiseek	0.023142791043524652
google	22	alvin weinberg	0.023101053750812374
google	165	daum communications	0.022792662128068356
google	209	excite	0.022683401194671157
google	356	magellan (search engine)	0.02263373189941203
google	360	mass surveillance	0.021854940049459922
google	485	representational state transfer	0.021262419711115397
google	473	r (programming language)	0.021137079991631103
google	512	search engine watch	0.020422654756377796
google	546	spell checker	0.020305837998041313
google	27	anomaly detection	0.020056185112083128
google	574	teoma	0.019901394236680893
google	245	goby inc.	0.019695846863658342
google	255	guruji.com	0.019654070686505327
google	622	webcrawler	0.019630308579803416
google	297	inktomi (company)	0.019609402393956626
google	592	true knowledge	0.019572674474206065
google	320	jumpstation	0.01946353334007375
google	397	natural language toolkit	0.019431216434601554
google	391	nltk	0.019413778541449593
google	657	yummly	0.019135688462037663
google	428	orthogonality	0.018768075894996815
google	653	yahoo!	0.018740535379016435
google	276	index (search engine)	0.01872804379452622
google	517	search engine indexing	0.01872723811847928
google	419	open directory project	0.018577359778363625
google	487	rexer's annual data miner survey	0.018569137144431154
google	460	programming paradigm	0.018292481820764418
google	614	viewzi	0.018183968764545172
google	59	boolean algebra	0.018093040134059525
google	309	j. c. r. licklider	0.01782716868815631
google	465	python (programming language)	0.017794776087277385
google	263	hotbot	0.01686281484251287
google	156	data set	0.01675684863654105
google	373	microsoft	0.01660830903286498
google	187	dogpile	0.016607382343383194
google	313	java (programming language)	0.01647398939674351
google	337	learning to rank	0.016394467081437967
google	584	tim berners-lee	0.016391313269347292
google	408	number theory	0.01612673155480602
google	268	ibm	0.016090418573279096
google	4	aol	0.015969440493428782
google	5	aol search	0.015969313018726068
google	305	internet search engines and libraries	0.01594618482438752
google	567	surveillance	0.015798708821831133
google	623	web archiving	0.015744936533386586
google	648	world wide web	0.015708782373771803
google	414	online analytical processing	0.015257550560707538
google	287	information overload	0.014947549953236217
google	484	relevance feedback	0.014855795741910345
google	421	operating system	0.01458036839484526
google	496	rule of inference	0.01447236950274252
google	200	emanuel goldberg	0.014385456387148601
google	625	web crawler	0.014351857963437947
google	626	web crawling	0.01435175163780549
google	184	distributed web crawling	0.014230201764364049
google	219	facebook	0.014203872167787422
google	9	actuate corporation	0.014180135988273352
google	296	initial public offering	0.013814001411661005
google	271	image processing	0.013362086986083913
google	190	dot-com bubble	0.01332110120151779
google	430	outline of information science	0.013308821710446804
google	636	web scraping	0.01325716188871761
google	363	mathematics	0.013191609577134396
google	233	gnu project	0.013027390243422888
google	621	wearable computer	0.012992851540285887
google	596	us congress	0.012789643650852233
google	239	genieknows	0.012712162015829089
google	294	information theory	0.012582697509721547
google	112	computer graphics	0.012565934452859943
google	117	computer vision	0.01238317699209105
google	79	censorship	0.012316080660047872
google	293	information technology	0.012119530172987218
google	299	insulator (electrical)	0.01195523033673156
google	18	aliweb	0.011947141230476419
google	651	xml-retrieval	0.011815428440290062
google	446	power transformer	0.011672855305027248
google	24	analytics	0.011602869162546898
google	61	bram stoker	0.011549681939873921
google	576	text retrieval conference	0.011303208744521344
google	577	text corpora	0.011278806348224998
google	411	olap cube	0.011042499422855854
google	538	software engineering	0.010752264514980816
google	204	europe	0.010653249916101283
google	418	opensearch	0.010605045780932524
google	133	customer relationship management	0.010380905140028693
google	348	lycos	0.01013767672618792
google	241	geographic information systems	0.009898763561439915
google	75	carrot2	0.009876621558280736
google	192	dracula	0.009767104142873866
google	222	factor analysis	0.009722416300438984
google	639	webserver	0.009533467377345388
google	1	a9.com	0.009498538591625085
google	43	automated reasoning	0.009439809530158588
google	452	preservation (library and archival science)	0.00942327682542358
google	402	netscape	0.00939924379587269
google	62	british petroleum	0.009358410221100552
google	257	html	0.009240639901273492
google	361	massachusetts institute of technology	0.009154231741055464
google	412	object-oriented programming	0.00903384578135517
google	582	theory of forms	0.008809066665405036
google	631	web mining	0.008767423895483106
google	328	knowledge discovery	0.008752673512581499
google	470	question answering	0.008733024704097418
google	73	cancer	0.008660290212108655
google	8	accuracy and precision	0.008634035534396376
google	351	mit	0.008621078161962205
google	312	jacquard loom	0.00848831285801117
google	46	bayes' theorem	0.00846306745977806
google	548	spreadsheets	0.008422384957985947
google	641	website mirroring software	0.008249588946197919
google	12	advertising	0.00823910098411981
google	581	theodor nelson	0.008230727961574957
google	565	supreme court of the united states	0.008115095166162677
google	266	human rights	0.008111838970708841
google	471	quora	0.008093079834872783
google	410	oclc	0.007688033735833579
google	301	intellectual property	0.007677756247004425
google	94	combinatorial game	0.0076434549566821545
google	80	chacha (search engine)	0.0074534315359391316
google	226	first amendment to the united states constitution	0.007444471921661414
google	355	machine learning	0.00732888393932178
google	486	requirements analysis	0.007201856045717984
google	379	montreal	0.007155059346326046
google	95	combinatorics	0.007112372147546105
google	28	archie comics	0.007011218432893464
google	438	people's republic of china	0.006906137536425705
google	40	association rules	0.006833552639766569
google	37	association rule	0.006833479879641401
google	39	association rule mining	0.006833411184270786
google	38	association rule learning	0.006833245591282953
google	437	pattern	0.00659313305452433
google	510	scientific american magazine	0.006324297298649971
google	173	digital object identifier	0.006212234271439805
google	74	carnegie mellon university	0.006155563826038435
google	346	logic programming	0.006048289473278151
google	572	telecommunication	0.006027033132070308
google	462	pubmed identifier	0.005963441490312337
google	608	vannevar bush	0.005769320002041101
google	116	computer science	0.00558266734077461
google	253	graph theory	0.00551020803213247
google	404	neural networks	0.005374209206624132
google	91	collaborative information seeking	0.005303227255465494
